"","logFC","logCPM","LR","PValue","FDR"
"BnaA09g01380D",7.92411489543519,3.41936156175522,187.536385416566,1.09673807371944e-42,7.7454384611251e-40
"BnaC02g03470D",-8.98065193324226,3.83413433224993,187.357211476696,1.20009452085375e-42,8.37073336286362e-40
"BnaCnng29150D",-10.4087797186272,3.36320168043222,186.853340532565,1.54599584359768e-42,1.0651911362388e-39
"BnaA05g11340D",-10.5485661367306,3.48549818624786,186.600366785489,1.75562594420505e-42,1.18879663404368e-39
"BnaA09g00800D",10.8473075934736,3.73569232697621,186.586982433528,1.76747703033151e-42,1.18879663404368e-39
"BnaC04g17080D",8.20146722859794,3.77091441969327,186.38350292901,1.95782221363794e-42,1.30132987560137e-39
"BnaC04g17110D",-12.04510766487,4.9027147088432,184.865012711123,4.20017070641131e-42,2.75931679733518e-39
"BnaC09g00040D",-8.09424186394322,3.56255745655181,184.715265172854,4.52854116736596e-42,2.94084504452692e-39
"BnaA09g00770D",8.68848736185136,4.17770300027078,184.64836399662,4.68342487293762e-42,3.00686520990034e-39
"BnaCnng19150D",-8.79643194039426,3.52299165054398,184.472531680724,5.11622640721862e-42,3.24782651185436e-39
"BnaA06g12970D",8.43330273520657,4.12935854090457,184.213500450197,5.82773203644983e-42,3.65839116217047e-39
"BnaUnng01760D",7.84861689004283,3.36876554227505,183.206687002712,9.66726862899978e-42,6.00199278023329e-39
"BnaC08g44440D",-10.2944040221906,3.2876023820831,182.520500335698,1.36493976365658e-41,8.38221377902926e-39
"BnaC09g50670D",7.52606467068725,3.69752517778555,182.404990614853,1.44654551477894e-41,8.78784177354629e-39
"BnaC03g71310D",10.2686867130964,3.09322957887792,182.056055179241,1.7239069530797e-41,1.03614143654359e-38
"BnaC03g03400D",5.969499620855,4.33304416533478,181.535966976213,2.23905163334897e-41,1.33159935979948e-38
"BnaC02g04850D",-7.92053521211593,3.5577357307685,180.412589196115,3.93854593643164e-41,2.31791633663036e-38
"BnaA02g08060D",7.72452994110879,3.72712616737659,180.126849421207,4.54698995994647e-41,2.64841070883563e-38
"BnaC09g00050D",-9.2870993297161,4.00986048435376,179.952223507553,4.9642297303611e-41,2.86192909495859e-38
"BnaC03g01640D",8.05010083668596,3.51301157926638,179.797880718272,5.3647722554869e-41,3.06160507970201e-38
"BnaC02g02830D",-9.17906962025847,4.2167368063945,178.526353834245,1.01667985635665e-40,5.74403785244382e-38
"BnaC03g71330D",8.49381709989398,3.26929074197585,178.390544214984,1.08852486309649e-40,6.07700131857649e-38
"BnaCnng33800D",7.23542029817262,3.72113216586698,178.374890196658,1.09712580001912e-40,6.07700131857649e-38
"BnaAnng29400D",10.2421362399764,3.19699429261718,178.188851805112,1.20469823118536e-40,6.57091648613144e-38
"BnaC01g38270D",8.57257295039505,5.50604214031904,178.180846680005,1.20955664724003e-40,6.57091648613144e-38
