"","logFC","logCPM","LR","PValue","FDR"
"BnaC02g07710D",-10.8287172203963,4.29982145049644,213.557572518191,2.30003568089443e-48,4.59146752461218e-45
"BnaCnng03200D",9.18424467526562,4.24858392485135,207.777727331395,4.19483350826915e-47,8.07490468793567e-44
"BnaA08g16140D",-10.7162208514766,4.05515969669628,206.574128263817,7.67931676350006e-47,1.42726722150307e-43
"BnaC02g05000D",-10.7515109850448,3.89617833585187,204.663113116397,2.00582599616436e-46,3.60373384557544e-43
"BnaCnng64520D",-10.8496545894465,4.10426140955752,204.325472142643,2.37665514697259e-46,4.1322366376347e-43
"BnaCnng03040D",7.85075399591589,4.53780210742141,203.873434819251,2.9826422261249e-46,5.02379479205956e-43
"BnaA09g01540D",10.319746094702,3.51635220717009,203.747915972479,3.17679861217797e-46,5.18867479993274e-43
"BnaCnng40660D",8.47812332911859,4.34678080388712,201.963660973726,7.78623167494494e-46,1.23432382661134e-42
"BnaA01g05240D",8.87341986282368,3.83883221770254,201.667948680599,9.03348919507126e-46,1.39113152607185e-42
"BnaCnng19160D",-8.84537295716841,4.0050427343286,200.66960233511,1.49180092564885e-45,2.23351605809853e-42
"BnaA06g12970D",8.74557228479316,4.22103544225433,200.040724617628,2.04618491709097e-45,2.98073840125098e-42
"BnaC02g02460D",-8.95931906292449,4.18176242800361,199.188111263339,3.14055172639525e-45,4.45454203949941e-42
"BnaC06g25080D",7.820784354985,5.18679723490242,198.941913834424,3.55412723702249e-45,4.91189497303269e-42
"BnaCnng10240D",8.68573793355102,3.79964320476667,197.958371572958,5.82602154950026e-45,7.85041838741286e-42
"BnaC02g42580D",-11.4174888526758,4.66076828136485,197.447773117733,7.53012895774748e-45,9.89918099252759e-42
"BnaC02g05110D",-8.91700287459903,4.07502557212186,196.890407906589,9.96415553304734e-45,1.2787095692279e-41
"BnaC02g03470D",-8.68165804293061,3.84542459963853,195.387100557234,2.12093482092507e-44,2.63970356646457e-41
"BnaA06g10170D",-7.88494666530796,4.21507964225748,195.355485980073,2.15490003384926e-44,2.63970356646457e-41
"BnaC03g03000D",6.02988930069366,5.34639338440088,195.215739418454,2.31167377898892e-44,2.76882011141608e-41
"BnaCnng05930D",6.3871989383957,6.09104425141266,194.287495356331,3.68567306027614e-44,4.31856722338747e-41
"BnaCnng19170D",-9.30280553083312,4.42130217625325,194.008097744091,4.24127649547858e-44,4.86384174105958e-41
"BnaCnng02680D",8.21019430040741,3.93015106136485,192.624287066808,8.50209556041888e-44,9.54696767939619e-41
"BnaA03g52350D",8.81235782419824,4.04890302330207,192.497027593324,9.06362816984586e-44,9.96980601482698e-41
"BnaC09g50670D",7.81256598041748,3.66780069145077,191.424769061481,1.55360528478861e-43,1.67475542489643e-40
"BnaC03g30260D",8.16248513341056,4.5330232470681,190.80441569712,2.12200487005675e-43,2.24262628414096e-40
"BnaA09g01470D",7.93724719361648,4.89174154537414,190.562472968089,2.39638325385737e-43,2.48389732691651e-40
"BnaC08g44700D",-6.38544199363181,4.70038140504906,190.341904160008,2.67732501178835e-43,2.72273850585624e-40
"BnaA09g00950D",10.3002663099514,3.62857066636588,190.275590420825,2.76806211468589e-43,2.76288481332324e-40
"BnaA09g01570D",8.46563722179047,5.98125646226152,189.789252719927,3.53453878716462e-43,3.46378374707974e-40
"BnaAnng11350D",10.1670852002073,3.51602016439183,188.955966968123,5.3730900788941e-43,5.17150325289845e-40
"BnaC04g54830D",-7.93279908561469,3.93771500589954,188.808866561738,5.785407266494e-43,5.47066081152211e-40
"BnaC03g71330D",10.0902328758205,3.35878921782467,188.651167561879,6.26263945239424e-43,5.81982765249305e-40
"BnaC02g05020D",-11.5547413982679,4.76527196354973,188.409202963948,7.07253598690917e-43,6.46106130776979e-40
"BnaA09g35140D",-10.1083939090038,3.42051353215676,187.798372817681,9.61419850944914e-43,8.61219327229155e-40
"BnaA09g00770D",11.038073464492,4.30791842480409,187.771116570547,9.74681885767425e-43,8.61219327229155e-40
"BnaA10g27420D",-10.8084740657562,3.98282754994029,187.494587417522,1.12002351456408e-42,9.73679796959503e-40
"BnaCnng28710D",-8.56028310477943,4.89830579819965,187.413425500309,1.16665989238038e-42,9.98123833958891e-40
"BnaCnng33800D",7.40737207788805,3.75808961303484,187.032631380074,1.41276432970818e-42,1.18979038448345e-39
"BnaUnng02770D",-10.1578419136351,3.52215462762779,186.073872058187,2.2875258010374e-42,1.89685158692484e-39
"BnaC03g00170D",6.3410987028337,4.79861167013637,185.943765925292,2.44212834509515e-42,1.99436781321641e-39
"BnaAnng23410D",8.44710752092825,4.84492059626711,185.582650876773,2.92820392242868e-42,2.35563079425348e-39
"BnaC09g00040D",-8.56811918661054,3.64021165477525,184.830909401791,4.27279465162332e-42,3.38675527835067e-39
"BnaA06g03330D",8.76479661156447,3.60865701525996,184.657197570269,4.66267444538211e-42,3.64222449176305e-39
"BnaC04g00920D",-7.11214845927701,6.24069411043288,184.393664240586,5.32313496995252e-42,4.09873788207816e-39
"BnaA09g01200D",7.45426371668141,4.48681620034965,184.231380131021,5.77558791030569e-42,4.38448468700797e-39
"BnaC08g44590D",-8.47155817768883,3.57754075207784,183.964472473622,6.60489552260575e-42,4.94440644129066e-39
"BnaC04g17080D",7.95517026342286,3.73859534899643,183.505387377488,8.31939669046825e-42,6.14256386602121e-39
"BnaA09g00800D",10.556739315791,3.85459135292132,183.351594891434,8.98809341408092e-42,6.54661144493983e-39
"BnaA02g27900D",8.61783429169348,3.57244266476984,182.801342664685,1.18522019559349e-41,8.51762444297244e-39
"BnaC09g00050D",-10.6998229629618,4.03707458049542,182.378867847415,1.46566716449402e-41,1.02774430188449e-38
"BnaCnng01150D",-8.33055718117375,3.58465600113644,182.375388007521,1.46823338550076e-41,1.02774430188449e-38
"BnaC03g03400D",5.98213283527675,4.21279567400119,181.94072378914,1.82681196440602e-41,1.26235048807077e-38
"BnaC01g38650D",7.63388876624152,3.42068684719453,181.582685147719,2.1870771858329e-41,1.49216801568617e-38
"BnaCnng10200D",7.35176886556694,4.59968079089139,181.393989275632,2.40470744055201e-41,1.62014157922891e-38
"BnaC01g22800D",8.6761256501802,3.48061027236457,181.181040252187,2.67642989554465e-41,1.78094932024643e-38
"BnaA10g23520D",-10.2505288569043,3.59981698901347,180.970271965843,2.97559391151221e-41,1.95587239312923e-38
"BnaC08g45610D",-8.392563390956,3.56577375738389,180.73234192273,3.35368385310779e-41,2.17783380721273e-38
"BnaA09g00890D",7.23607636955389,5.16786823986754,179.097292126134,7.62993342533997e-41,4.89578311538571e-38
