"","logFC","logCPM","LR","PValue","FDR"
"BnaC06g28140D",-9.08220001666289,4.46028609653569,184.755560060859,4.43773670088462e-42,7.78612357596034e-39
"BnaC03g30260D",8.03933011424118,4.5330232470681,184.737508926582,4.47818755180561e-42,7.78612357596034e-39
"BnaCnng19170D",-8.45476904987811,4.42130217625325,184.290934806134,5.60524530317281e-42,9.44115989361599e-39
"BnaCnng03040D",6.73676809945639,4.53780210742141,183.528561497299,8.22304197288428e-42,1.34307193726209e-38
"BnaA10g27420D",-10.7601384308753,3.98282754994029,182.950587663817,1.0995515031796e-41,1.74308019029051e-38
"BnaC02g05360D",-7.70786426633858,5.72439638519458,181.975148874365,1.79546892089962e-41,2.76497083907339e-38
"BnaC04g00920D",-7.16171194441859,6.24069411043288,181.872559952539,1.89049674742585e-41,2.83044122748628e-38
"BnaAnng11350D",8.44811118417673,3.51602016439183,181.344847555485,2.46485536344043e-41,3.59062808740746e-38
"BnaC09g02950D",7.75015769621555,5.52178967478474,180.83511327077,3.18480972994663e-41,4.51731735879982e-38
"BnaC04g17070D",-6.89029531911858,4.29903223445266,180.555883850888,3.66479201666449e-41,5.06483653605639e-38
"BnaC08g45610D",-10.0934594930254,3.56577375738389,179.461924020675,6.35192093520816e-41,8.55905466216961e-38
"BnaC03g00170D",6.1703620450633,4.79861167013637,179.267012170018,7.00588595168985e-41,9.21000602219832e-38
"BnaA09g35140D",-8.26555727339723,3.42051353215676,177.499770795978,1.70350131304657e-40,2.18611945885469e-37
"BnaA06g10170D",-7.53995879509777,4.21507964225748,177.134768220184,2.0466513267723e-40,2.56540604329535e-37
"BnaC01g38650D",7.55716674423926,3.42068684719453,176.566507984489,2.72351687089677e-40,3.33624626873784e-37
"BnaA09g01080D",7.1825549416342,6.32515874842786,175.99516219816,3.62987995387013e-40,4.34770888074769e-37
"BnaA09g01540D",8.2456576945491,3.51635220717009,175.783275183573,4.03795652495483e-40,4.70067079494363e-37
"BnaC01g22800D",8.58131419018027,3.48061027236457,175.747116599347,4.11204210432369e-40,4.70067079494363e-37
"BnaC09g01740D",6.1579320555509,3.82692674042418,175.71156757524,4.18620379148582e-40,4.70067079494363e-37
"BnaC06g20990D",-8.38612653471785,3.51103324849458,174.699238418285,6.96443021168155e-40,7.6607311016209e-37
"BnaC09g00170D",-5.70855524029543,5.32188599190828,174.527537162804,7.59243691344038e-40,8.18449514395046e-37
"BnaC07g15150D",-8.02349598328859,4.64754561035222,174.47370324639,7.80076728797553e-40,8.24418737361948e-37
"BnaA10g23520D",-10.1658050133342,3.59981698901347,174.004898072138,9.87449293931141e-40,1.02351018256913e-36
"BnaC04g50590D",-8.02381928382408,5.58947122639136,173.531733044282,1.25269675110276e-39,1.273945324296e-36
"BnaC02g06320D",-10.5439587880252,3.81375651263554,173.459661188732,1.29892881067122e-39,1.29649933271053e-36
"BnaCnng03720D",6.47038628208818,4.03940215817139,172.942350543037,1.68484213740225e-39,1.6511146611608e-36
"BnaC09g00050D",-8.86009946340252,4.03707458049542,172.820291330963,1.79149509951416e-39,1.72428204229846e-36
"BnaC02g08560D",-8.26949968627975,3.50994527064622,172.32384623616,2.29950810946646e-39,2.17440679986198e-36
"BnaC02g48850D",-6.4879541865818,4.69777955664888,172.221407584373,2.42106740762131e-39,2.24988124488588e-36
"BnaAnng35880D",-7.30438716901441,3.84233634418964,171.359680534335,3.73426772287858e-39,3.41141179653275e-36
"BnaC09g39300D",6.69230401332439,5.15122095012391,171.061967256086,4.33736900161415e-39,3.89633086363335e-36
"BnaA03g43580D",-10.5074858640064,3.66431390282424,170.421245051342,5.98636258010374e-39,5.28949109352478e-36
"BnaA09g01010D",10.2070933490432,3.3745591325845,169.065554380624,1.18375533459726e-38,1.02908433515255e-35
"BnaCnng11360D",7.81094489788066,4.48966342958211,168.759865122336,1.38047958585034e-38,1.18105506663091e-35
"BnaC09g00080D",-6.02460808923279,5.21154569994249,168.141581077645,1.88398087939682e-38,1.58663570966577e-35
"BnaC09g00040D",-7.18827226920023,3.64021165477525,167.443436780362,2.67651471726293e-38,2.21940718070392e-35
"BnaA05g11340D",-7.61766193367292,3.54227863393383,166.655033900364,3.97907453450355e-38,3.24951724750313e-35
"BnaA09g00880D",7.75107387515553,4.22902443175393,166.212325615332,4.97148142116035e-38,3.9993713002854e-35
"BnaC08g44700D",-5.61028977108265,4.70038140504906,165.662807655271,6.55424719532757e-38,5.19510837619059e-35
"BnaC03g03400D",5.69574708406569,4.21279567400119,164.871844801547,9.75675199639489e-38,7.62143733121287e-35
"BnaAnng29400D",8.23882455594877,3.37479787477088,164.531131250948,1.15806832730873e-37,8.91696068194475e-35
"BnaCnng03200D",6.1504162873153,4.24858392485135,164.455940131029,1.20270693724439e-37,9.13023960711767e-35
"BnaC09g03380D",10.3171303244734,4.02867389864785,164.044219510105,1.47945477786861e-37,1.10751573711583e-34
"BnaC02g42580D",-7.49038456498539,4.66076828136485,163.702005254303,1.7573597272767e-37,1.29753331425325e-34
"BnaC02g01020D",-6.92444166745394,3.97118688457677,163.160676043774,2.30738211281309e-37,1.68061606079071e-34
"BnaA06g03330D",7.29160071708012,3.60865701525996,162.352261014915,3.46521613415564e-37,2.4902891255314e-34
"BnaC03g01640D",6.55040888035936,3.68601826855689,162.167185112008,3.80332788957464e-37,2.69731013052873e-34
"BnaC02g05900D",-10.0999076728238,3.56115747530555,162.129098252351,3.87690018328466e-37,2.71377977894623e-34
"BnaA09g00950D",7.13319887060194,3.62857066636588,161.806458005986,4.56007970182552e-37,3.15107353652172e-34
"BnaA09g01380D",7.01766614901647,3.5041508761447,161.612083207283,5.02849778716838e-37,3.43077218013403e-34
"BnaC03g28370D",8.24471780899412,3.35827209846667,161.039627290039,6.70666714841926e-37,4.51853315790812e-34
"BnaA02g08060D",6.74782282530123,3.79840556265717,160.746172432867,7.77357774890902e-37,5.17269218627713e-34
"BnaC04g17130D",-6.27255698473973,5.27044504318266,160.511989320449,8.74552570504726e-37,5.74847670702856e-34
"BnaC03g07200D",7.87431378619802,4.86671600895729,160.312081951943,9.67080424026695e-37,6.28008045477287e-34
"BnaA09g00910D",10.3257541177782,3.63467252342631,159.915098836333,1.18085955466519e-36,7.56182319378787e-34
"BnaC03g05220D",9.57558763600284,2.79321603759166,159.895571565343,1.19251743348108e-36,7.56182319378787e-34
"BnaCnng05940D",8.35489733980837,5.03991877426787,159.84023359455,1.22618352683966e-36,7.68489138524779e-34
"BnaC02g02570D",-8.52747501410372,3.41238629035174,159.474987157759,1.47352823382663e-36,9.12893083620934e-34
"BnaA09g00900D",7.30166615796502,5.2671332119243,159.194154585452,1.69714343850032e-36,1.03948107036055e-33
"BnaUnng02770D",-6.11905171415308,3.52215462762779,159.046444304975,1.82806884851742e-36,1.1070908187218e-33
"BnaA09g00830D",7.81077572464223,3.80438034813713,158.674099739164,2.20469688777188e-36,1.32034397282241e-33
"BnaC08g44590D",-6.65591910470275,3.57754075207784,158.170217481698,2.84084631881457e-36,1.68262390920645e-33
"BnaCnng02900D",6.3272836453042,4.26703033698026,156.881258871443,5.43371047666526e-36,3.18338653241066e-33
"BnaC02g17030D",7.98192429028916,3.19780200041232,156.783405658814,5.70793291290112e-36,3.30808468895115e-33
"BnaA06g09750D",8.25347014150017,3.22956554726399,156.727537869882,5.87065866930366e-36,3.33718462148784e-33
"BnaA08g09570D",6.25686040353407,3.22126928174934,156.72371068025,5.88197441587682e-36,3.33718462148784e-33
"BnaC04g35900D",9.58279279576379,2.90286651216581,156.559785027133,6.38768610084379e-36,3.58635305363937e-33
"BnaA02g27900D",7.06293722041283,3.57244266476984,155.879892813509,8.99318679807733e-36,4.99715232195433e-33
"BnaC04g17080D",7.02803813080097,3.73859534899643,155.42082904211,1.13300155930725e-35,6.23139296378587e-33
"BnaC09g02700D",6.34425313110942,4.07198671294398,154.359640161365,1.93256388313226e-35,1.05215414885804e-32
"BnaC03g03130D",8.60333104383527,3.72799936249284,154.270875401857,2.02084134922974e-35,1.08921327882134e-32
"BnaA10g27200D",-5.73272527306785,4.57493924341564,154.100721561614,2.20149285446584e-35,1.17483429072133e-32
"BnaA09g01200D",5.9881185610888,4.48681620034965,153.797164224333,2.5648188722058e-35,1.35530561169628e-32
"BnaA09g00800D",7.04405944214541,3.85459135292132,153.130545323798,3.58709182721075e-35,1.87709380965857e-32
"BnaC03g03000D",4.94308065493013,5.34639338440088,152.348320886776,5.31738791803808e-35,2.75578741725322e-32
"BnaCnng03080D",9.41685475947364,2.79195543631762,151.732290012443,7.24997265319261e-35,3.72158358128027e-32
"BnaC02g00100D",-5.49693523026545,4.34528596175727,151.452973111892,8.3441913487855e-35,4.24286386328481e-32
"BnaC02g05020D",-8.95224801232543,4.76527196354973,151.102559113943,9.95341791253553e-35,5.01382497259582e-32
"BnaCnng10200D",6.02867079779803,4.59968079089139,150.870658708807,1.11855671821354e-34,5.58232301435106e-32
"BnaC01g18730D",6.99675083475254,4.82490561299563,150.643792591876,1.25384524353569e-34,6.20009218177343e-32
"BnaCnng19090D",-6.82123535916181,7.80867031672399,150.063811443543,1.6788507466622e-34,8.22621603584962e-32
"BnaC09g24280D",7.09435676692662,4.10281972082529,149.791306170571,1.92564151921461e-34,9.35046416613946e-32
"BnaA07g07430D",-7.75313177319238,4.30314987476723,149.753380381969,1.9627509553062e-34,9.44556372679006e-32
"BnaC03g03630D",5.02385977019793,4.37554470869867,149.645084610165,2.07269969142753e-34,9.88641067860641e-32
"BnaCnng19150D",-6.59740384813069,3.4926750784397,149.435027273405,2.30383211994319e-34,1.0892477844984e-31
"BnaCnng02820D",6.92480691356343,3.52659637558514,149.064648595565,2.77593581206443e-34,1.29631090234709e-31
"BnaC06g33130D",6.98831128709705,3.87679342044279,149.05468892586,2.78988598438307e-34,1.29631090234709e-31
"BnaC09g00020D",-6.00979540787421,5.60780808432256,148.922787856052,2.98138562294592e-34,1.37345045889882e-31
"BnaC09g38570D",-9.4802596427589,2.43908152372298,148.620275976601,3.47171106969082e-34,1.58577758428191e-31
"BnaC02g47920D",8.96624427244293,5.44772017817781,147.467294813677,6.20267913648132e-34,2.80939666199333e-31
"BnaA10g27720D",-9.41001707876524,2.69865217877356,147.132976312579,7.33942483586764e-34,3.29656382690358e-31
"BnaC02g42110D",-9.95529950900547,3.48503615383727,147.060891998394,7.61061844529449e-34,3.39012168250354e-31
"BnaC04g13920D",6.25455059280957,3.58688772270153,146.178976276348,1.18635432263563e-33,5.24125505210967e-31
"BnaA04g06860D",-6.4452264116721,3.82492346713337,146.063182086363,1.25755968568208e-33,5.49368846372775e-31
"BnaA06g03320D",7.724014774895,2.64313677787324,146.053226657429,1.2638775663783e-33,5.49368846372775e-31
"BnaCnng62780D",5.83900982422143,3.54428384304847,145.976931237592,1.31336157183166e-33,5.66311002881236e-31
"BnaC02g05210D",-10.4431135241711,3.53584935752835,145.933777594953,1.34220345001696e-33,5.7415415676559e-31
"BnaA10g16560D",-11.2930171945156,4.48566046161703,145.714921189092,1.49852499456086e-33,6.35976367573509e-31
"BnaA06g03570D",8.12649596432734,6.46638352565021,145.685588660813,1.5208157604899e-33,6.40394130270664e-31
"BnaCnng45410D",9.39282709924213,2.50121909555294,145.562172421866,1.61829498308926e-33,6.76158769717271e-31
"BnaC09g03500D",6.1375502334039,3.37848431083246,145.520470055627,1.65262620274237e-33,6.8519153616624e-31
"BnaC04g13900D",7.89998112610008,3.14537739507335,145.430266674527,1.72939780466221e-33,7.11548185293805e-31
"BnaA10g27160D",-9.33859623597876,2.75907389158408,145.176086811086,1.96545977275645e-33,8.02547850695453e-31
"BnaA09g00890D",5.80437571992569,5.16786823986754,144.757905107431,2.42599109675865e-33,9.83146572362366e-31
"BnaCnng05240D",-8.55537507363652,3.7138830052333,144.686471213493,2.51481837874624e-33,1.01153877459734e-30
"BnaA10g27670D",-7.31584852061444,3.99711348126552,144.485540650498,2.78250449631021e-33,1.11092007293796e-30
"BnaCnng40620D",7.09063912548844,4.35163624271027,144.453005203796,2.82845390568982e-33,1.12096203722629e-30
"BnaA07g30390D",10.4306039424271,3.84131982363217,144.352845430274,2.9747270522767e-33,1.17032710504133e-30
"BnaC08g43810D",-6.31940568614807,3.25403054109688,144.323318032022,3.01927549942453e-33,1.17924587060495e-30
"BnaC08g07080D",9.69581534412985,2.80367989081936,144.283734983084,3.0800435610496e-33,1.19432566832383e-30
"BnaC02g05310D",-9.79166874319037,3.0500670270104,143.463793003996,4.65399483262777e-33,1.79175476774146e-30
"BnaC02g02700D",-9.52577436189263,3.03914093572323,143.354196069973,4.91799723996923e-33,1.87996548395107e-30
"BnaAnng00510D",-9.38988815019041,2.71594523001454,143.273836664236,5.12104061796203e-33,1.94379555117983e-30
"BnaA09g52350D",-9.41679269257139,2.64377109610763,143.186200932578,5.35203748411353e-33,2.00561507335437e-30
"BnaA09g01640D",6.87840702432819,4.48232351969976,143.183867346956,5.35832892192858e-33,2.00561507335437e-30
"BnaA10g27180D",-6.5951281494105,3.13275076848517,142.994586885343,5.89405879025271e-33,2.19092327404021e-30
"BnaA06g02870D",9.52547960858526,2.84627752772497,142.601293585055,7.18467267829027e-33,2.65237447046005e-30
"BnaC09g00010D",-10.2908364056596,3.79679458397133,142.043136643199,9.51588676195275e-33,3.48909374545912e-30
"BnaCnng25180D",-7.12207076063098,3.20219357387359,141.740306322202,1.10831998412737e-32,4.03630667732981e-30
"BnaA09g38100D",-10.1382273748739,3.40680136371175,141.700262903019,1.13089165859777e-32,4.09086775213161e-30
"BnaC02g06060D",-6.32409474359586,4.3388188206057,141.572635730626,1.2059460742294e-32,4.33328583032603e-30
"BnaC03g15890D",6.78702579372812,3.01619957944414,141.452837584354,1.28092305099421e-32,4.57221665732033e-30
"BnaC03g08930D",9.0978966160541,2.4184354023266,140.811130989903,1.76946377390792e-32,6.2744952598594e-30
"BnaC02g05110D",-5.4586272013515,4.07502557212186,139.773682375482,2.98335169287973e-32,1.04964362686593e-29
"BnaC02g07710D",-5.17594137280233,4.29982145049644,139.763267890941,2.99903743181419e-32,1.04964362686593e-29
"BnaC08g00310D",9.71700574725076,3.06428939475393,139.647874846124,3.17845483881066e-32,1.10526153133584e-29
"BnaC02g04850D",-5.71181946711363,3.43035931173989,139.332761601064,3.72499561720514e-32,1.28700986392141e-29
"BnaA03g22720D",-6.51849958966585,3.76813933686014,138.8241834069,4.8122163870181e-32,1.65206147161712e-29
"BnaCnng10510D",7.49501556465064,2.6294047601097,138.770270663116,4.94464735214885e-32,1.68678194704729e-29
"BnaA01g07750D",-4.97846306966748,5.91758331350765,138.430199031683,5.86821897420472e-32,1.98925241818025e-29
"BnaA10g27250D",-9.4650306555837,2.77939545322817,138.400940124933,5.95531946040275e-32,2.00616102247655e-29
"BnaCnng28710D",-5.85596284648756,4.89830579819965,137.871560005717,7.77461758714345e-32,2.60275846788475e-29
"BnaA09g01470D",5.54425088943177,4.89174154537414,137.766602034395,8.19659401445075e-32,2.72708778262272e-29
"BnaA09g01570D",6.07706429827868,5.98125646226152,137.676403028071,8.57748789386022e-32,2.83630687111148e-29
"BnaCnng29150D",-7.80770132970633,2.98322733686103,137.663815779852,8.63203068296403e-32,2.8369379376895e-29
"BnaA10g24340D",-9.11397562733551,2.62942695334151,137.535101330848,9.21007651147503e-32,3.00856917510299e-29
"BnaCnng03930D",7.45042581851905,2.63978495654731,137.21675038703,1.08115610545895e-31,3.51043571856215e-29
"BnaC08g44450D",-7.73070326848495,2.98549847733839,137.068412102696,1.16501420801421e-31,3.76006591603339e-29
"BnaCnng05930D",4.84567623044832,6.09104425141266,136.139143670713,1.86026838600384e-31,5.96825034150126e-29
"BnaCnng05860D",6.84570790897072,2.85527270029085,136.094774895824,1.90230408431141e-31,6.06699928049115e-29
"BnaC05g32640D",-7.43510970993342,2.38830929303376,136.022789670552,1.97253442163879e-31,6.25397839952407e-29
"BnaC08g45540D",-9.54142410064209,2.92415388837106,135.925508394032,2.07158187120232e-31,6.52960182900197e-29
"BnaA05g16860D",-8.53835777899267,3.811285557008,135.496855841828,2.57074464927774e-31,8.05584685182679e-29
"BnaC04g54830D",-4.98764502490714,3.93771500589954,134.782485098641,3.68395285516898e-31,1.14775361237429e-28
"BnaC09g02820D",4.60781370046025,4.53800823025956,134.369016825868,4.53685764963031e-31,1.40535684170933e-28
"BnaC02g40770D",9.90966163041523,3.26774913644251,134.180546452169,4.98863106334449e-31,1.53646986104688e-28
"BnaA09g01250D",6.62877583716937,5.06619805578512,134.038726597139,5.35800981621342e-31,1.64086006297777e-28
"BnaC02g06390D",-7.94920660336402,5.40301832555313,134.003429626088,5.45411777000731e-31,1.66085589652895e-28
"BnaC09g50640D",8.34146816839573,3.3933751986999,133.891612875437,5.77010704010315e-31,1.74720786154225e-28
"BnaA09g52160D",6.81617311046768,3.01391018994529,133.639839034399,6.55026220501482e-31,1.97236079658153e-28
"BnaCnng40400D",6.29716158618807,3.85359265741096,133.45784150443,7.17910980339529e-31,2.14970466274002e-28
"BnaC02g42880D",-8.83865304853127,5.24483290972566,133.406078724291,7.36874897002031e-31,2.19429945157528e-28
"BnaC02g25110D",5.4686649959546,3.53703201407092,133.305444115864,7.75189328562222e-31,2.29571041869094e-28
"BnaC08g45510D",-7.85257776973432,3.22231400060656,132.824935458104,9.87464940481483e-31,2.90838102879844e-28
"BnaC02g05520D",-8.17478638116435,4.81491174423742,132.670170313515,1.0675248532269e-30,3.12709359043895e-28
"BnaC03g00040D",6.33170422244336,4.2484800858089,132.304999041851,1.28310953789925e-30,3.73828762071522e-28
"BnaC02g03460D",-10.0794854953547,3.41575088788842,132.147698620029,1.3889149208774e-30,4.02479168389092e-28
"BnaA03g55600D",-9.82393136669729,3.30584303751864,132.035761607117,1.46948035817592e-30,4.23548245055208e-28
"BnaC01g38270D",6.56856879022533,5.59654570571296,131.959921722295,1.52670506877532e-30,4.37701470754898e-28
"BnaC08g41170D",8.80353158217413,1.8430177489377,131.777369192791,1.67375596706546e-30,4.77321549570694e-28
"BnaC03g01790D",9.3167577923507,2.64553745267461,131.258623023249,2.1736037601948e-30,6.16605626688104e-28
"BnaC03g04500D",9.72416125941609,2.88963600110384,131.17798040386,2.26372251430982e-30,6.38808271197826e-28
"BnaC02g06120D",-6.04408394773928,4.60958571792795,130.913682911799,2.5861050887037e-30,7.2598165716688e-28
"BnaC03g00340D",7.52866086168276,4.65497969434138,130.775636194129,2.77235191270949e-30,7.74233138565434e-28
"BnaCnng03150D",7.53562896180756,3.46701489917902,130.574574268794,3.06787445180708e-30,8.52347242669845e-28
"BnaA05g31340D",5.87198534942135,3.87560429288432,130.163276467588,3.77419826531829e-30,1.04320775539687e-27
"BnaC02g35320D",-4.47305420697,4.04435960241165,129.83326151426,4.45686652295396e-30,1.22561555469742e-27
"BnaUnng01760D",6.24317155854335,2.69495760934127,129.747646006688,4.6533092103832e-30,1.27314067578906e-27
"BnaC02g39910D",-8.22642317887568,6.8474729005156,129.274893302911,5.9047255131059e-30,1.60736767894391e-27
"BnaA04g06410D",8.78953788344172,2.11806681628797,129.124630748482,6.36909305916369e-30,1.72506405425057e-27
"BnaC09g39460D",4.7585035441165,3.76403126429671,129.075694682317,6.52807309440452e-30,1.7511341081362e-27
"BnaCnng03280D",6.82465031407063,3.56637252017211,129.075010288732,6.53032441669375e-30,1.7511341081362e-27
"BnaC02g28840D",-7.15839581446922,2.86313477399031,128.757614354076,7.6627215128468e-30,2.04461894465807e-27
"BnaCnng03100D",9.5517385649765,2.81054686208162,128.664007289747,8.0327660433582e-30,2.13279831020179e-27
"BnaC08g46750D",7.02897923624762,3.45179861207722,127.858624227074,1.20529921557816e-29,3.18453051080623e-27
"BnaA09g00790D",6.31227344637822,4.83317274229846,127.709401219195,1.29941535847399e-29,3.41644821494584e-27
"BnaA09g01290D",5.39198198541879,3.08593617138717,127.043880033925,1.81711114352405e-29,4.74521547489186e-27
"BnaCnng01150D",-4.70834063659023,3.58465600113644,127.038103492383,1.82240784300751e-29,4.74521547489186e-27
"BnaCnng20070D",-7.43886161504026,3.71663202338909,126.687819283022,2.17419902179957e-29,5.63399774403726e-27
"BnaC02g00120D",-7.94443197380968,2.75580234582413,126.621894337297,2.24763623509655e-29,5.79642801126647e-27
"BnaC04g54820D",-9.69721461828197,2.96142599669537,126.288344122634,2.65900762306931e-29,6.82465961313393e-27
"BnaA02g04220D",-7.83599210194081,4.45080764609827,125.96738474202,3.12578548790689e-29,7.93395134300613e-27
"BnaC09g02920D",6.82352585752869,3.33930130726145,125.963627294952,3.13170948855393e-29,7.93395134300613e-27
"BnaC03g02030D",-8.90342652679399,4.90003072516583,125.961310766005,3.13536732789162e-29,7.93395134300613e-27
"BnaA07g15090D",-6.30776697245452,3.49705758863172,125.764671066466,3.46196174248155e-29,8.7194521475707e-27
"BnaA10g27430D",-6.33800639612692,2.78268368005625,125.712401243817,3.55435988565406e-29,8.91053225473806e-27
"BnaC08g45000D",-5.85814854892511,2.84338134782652,125.527979590789,3.90051505951662e-29,9.73304912930028e-27
"BnaC08g44370D",-5.76111841473604,2.97307249306374,125.440181549173,4.07696200046611e-29,1.01264596711117e-26
"BnaAnng02130D",-9.13295067601861,2.23798471492238,125.411341953202,4.13664512878324e-29,1.0227570449371e-26
"BnaC09g03120D",4.44600412267899,4.18097703889083,125.049165089671,4.96492085959138e-29,1.2219373032471e-26
"BnaCnng44780D",5.59374962156534,3.25516889828797,124.952536695533,5.21266955615565e-29,1.27708034730561e-26
"BnaCnng10600D",6.2546598915393,4.84795740060549,124.761411619058,5.73970740129073e-29,1.39983931774737e-26
"BnaC02g06980D",-5.37793084362844,2.90544044097785,124.629645854042,6.13378069694356e-29,1.48921011614667e-26
"BnaC04g05650D",7.20677634802639,2.26583617057932,124.543806285522,6.40494452412552e-29,1.54807221930871e-26
"BnaC06g25090D",8.93269339857465,2.46774551614068,124.405652484397,6.86676799465456e-29,1.65228539349949e-26
"BnaC02g42340D",-4.9301822165961,3.77622701281705,124.227374262825,7.51227681284057e-29,1.79957425749019e-26
"BnaA03g42190D",-11.1324170492849,6.486185934683,123.760468868298,9.50525547190354e-29,2.26691931274393e-26
"BnaCnng03110D",5.48623997407863,3.41900119333908,123.729645490826,9.65406576796737e-29,2.29226647941706e-26
"BnaC02g39680D",7.53383036268883,2.72142865848693,123.714171320168,9.72964877885726e-29,2.30008043654223e-26
"BnaC02g05710D",-7.31461045610081,4.24049239011406,123.622521452956,1.01895992190581e-28,2.39829348606119e-26
"BnaC01g38600D",7.48936809760051,4.14754617313084,123.582287535217,1.03983245998094e-28,2.43677955480489e-26
"BnaC03g01450D",8.31113272871528,3.24549583512835,123.310290468746,1.19260817612076e-28,2.78270078288887e-26
"BnaA10g19980D",-9.13301973202227,1.90769901990699,123.016628507585,1.38285082151355e-28,3.2126843288258e-26
"BnaA06g40230D",8.34245766586749,3.77896468144956,122.971729679449,1.41450021700089e-28,3.27210932172237e-26
"BnaC08g04100D",-5.21919957635478,3.43098825236525,122.493447714171,1.80008735000062e-28,4.14627812297792e-26
"BnaCnng05840D",5.03080294295965,6.59965992522072,122.340514997861,1.94432792312009e-28,4.45946088205317e-26
"BnaC02g05850D",-6.92661303828496,2.98470345073767,122.060039046118,2.23957004547882e-28,5.11485533395181e-26
"BnaCnng29070D",-4.90490017680321,4.1207484291288,121.967814343533,2.34613249698948e-28,5.33562006140237e-26
"BnaCnng23020D",4.56551198089573,3.84833860687402,121.935793454553,2.38430549819962e-28,5.39965050619586e-26
"BnaA06g20500D",-10.2049129041401,3.76358488201233,121.877672994524,2.45518652894983e-28,5.53690789639611e-26
"BnaCnng10160D",6.6123821892375,2.51276470288745,121.726538392212,2.64952573663887e-28,5.95028281996244e-26
"BnaC06g11400D",-7.43096739186685,2.62253429738784,121.666706163068,2.73064737079977e-28,6.10701919662808e-26
"BnaC03g03390D",5.32257241634472,3.55473227781703,121.375747413646,3.16197332472608e-28,7.04244629047153e-26
"BnaAnng13090D",-7.25229886419711,2.97396543515177,121.260511929273,3.35107587396676e-28,7.4329069354294e-26
"BnaCnng19100D",-5.2640431368478,3.66547509198904,121.250732933765,3.36763471545304e-28,7.43902227574604e-26
"BnaC08g45360D",-5.50882790962403,3.29436270161467,120.827211868271,4.16906966536032e-28,9.17178309768392e-26
"BnaCnng03870D",8.51658528333327,3.96425031003038,120.690085142687,4.46743763210076e-28,9.78822849319508e-26
"BnaC09g03200D",6.27280713806073,2.91467125711263,120.570923329385,4.74400614957357e-28,1.03521128524642e-25
