"","logFC","logCPM","LR","PValue","FDR"
"BnaCnng03200D",9.17917456915634,4.24858392485135,207.504924967811,4.81100287543797e-47,8.36478206397521e-44
"BnaA03g52350D",9.07691111844109,4.04890302330207,206.506309573024,7.94547473453499e-47,1.33829107098969e-43
"BnaC04g54830D",-10.5801636186962,3.93771500589954,206.177900296137,9.3707716391664e-47,1.53053097145282e-43
"BnaC02g01020D",-10.7390888458643,3.97118688457677,205.970607696198,1.03993149534157e-46,1.64856669610044e-43
"BnaA08g16140D",-10.6957410896708,4.05515969669628,205.637144892126,1.22959974034334e-46,1.89354846870759e-43
"BnaCnng19170D",-11.1383086217109,4.42130217625325,202.794137835857,5.12990210553478e-46,7.68046093295053e-43
"BnaCnng28710D",-9.9217623308048,4.89830579819965,201.601506841312,9.34015432934326e-46,1.32023715551397e-42
"BnaCnng40660D",8.47018953205436,4.34678080388712,201.562696122787,9.52408132842985e-46,1.32023715551397e-42
"BnaC04g17130D",-8.81797209840478,5.27044504318266,201.556680220306,9.55291360972276e-46,1.32023715551397e-42
"BnaCnng10240D",8.73156586307599,3.79964320476667,200.570919455145,1.56763647728219e-45,2.09515335123415e-42
"BnaC02g05000D",-10.6699470768171,3.89617833585187,200.538046102937,1.59374547580846e-45,2.09515335123415e-42
"BnaA01g05240D",8.85145088606955,3.83883221770254,200.462232833984,1.65562858363812e-45,2.12468392927407e-42
"BnaCnng19160D",-8.8148096199212,4.0050427343286,198.983114687348,3.48130275993173e-45,4.36369156878048e-42
"BnaC06g25080D",7.8000916710712,5.18679723490242,198.035403949654,5.60481223769601e-45,6.8657676090813e-42
"BnaC01g38650D",10.1744224488371,3.42068684719453,197.915470304225,5.95298214284592e-45,7.13021743371671e-42
"BnaC02g42580D",-11.40912293733,4.66076828136485,197.226378170055,8.41625581118078e-45,9.86147330362681e-42
"BnaC09g50670D",8.56793002108403,3.66780069145077,197.176607679064,8.62940226532975e-45,9.89608835529805e-42
"BnaA06g14090D",-9.38188053537125,3.91547617152513,196.794477441524,1.04562584862679e-44,1.17412890864866e-41
"BnaA09g01570D",8.77215134482021,5.98125646226152,196.536648171973,1.19026888845324e-44,1.30927148609676e-41
"BnaC02g03470D",-8.68641410367195,3.84542459963853,195.661995421479,1.84727865389323e-44,1.99132944332382e-41
"BnaA06g10170D",-7.88462554720535,4.21507964225748,195.319674578789,2.19403164495404e-44,2.31874728688976e-41
"BnaC09g02950D",8.30537489189155,5.52178967478474,193.838898192775,4.61769621414186e-44,4.78633092780831e-41
"BnaAnng35880D",-8.77417530872287,3.84233634418964,193.411810435866,5.72321990676813e-44,5.82029867462067e-41
"BnaC02g02460D",-7.79009553759238,4.18176242800361,193.359635251724,5.87527400878812e-44,5.86428507036428e-41
"BnaA09g00890D",7.95277019116037,5.16786823986754,192.364231995106,9.68917081270479e-44,9.49521122970864e-41
"BnaC08g44590D",-10.2874000932038,3.57754075207784,192.040923208695,1.13986596536149e-43,1.09710063691105e-40
"BnaC03g30260D",8.18021212747112,4.5330232470681,191.639494592798,1.39467388475311e-43,1.31879873182996e-40
"BnaC09g02690D",6.06520714067894,5.23633733147168,191.261850085981,1.68616900431831e-43,1.56694522696125e-40
"BnaA09g20730D",8.29380957184771,5.42936832924108,190.876536760914,2.04646471914975e-43,1.84102443264166e-40
"BnaA09g01470D",7.94411511932395,4.89174154537414,190.873669561394,2.04941586965435e-43,1.84102443264166e-40
"BnaA09g00950D",10.2977209751054,3.62857066636588,190.067758808154,3.07284583564005e-43,2.71513635565841e-40
"BnaA09g01540D",8.48099065346217,3.51635220717009,190.028094739192,3.13471866944349e-43,2.72513228329572e-40
"BnaAnng11350D",10.1840296922138,3.51602016439183,189.774960131099,3.56002078510099e-43,3.04573905231997e-40
"BnaCnng01150D",-8.4477328810549,3.58465600113644,189.165776750683,4.83532880656632e-43,4.07217792726747e-40
"BnaC02g05020D",-11.5677624248978,4.76527196354973,189.012576305307,5.22236455991044e-43,4.33046503714789e-40
"BnaA09g35140D",-10.1154709242905,3.42051353215676,188.370634750943,7.21097753645987e-43,5.8888557308735e-40
"BnaCnng33970D",-7.78749393537982,5.54187199153655,188.307978252553,7.4416856580053e-43,5.98655843702728e-40
"BnaCnng33800D",7.4131440894985,3.75808961303484,187.375658515815,1.18901839230712e-42,9.42454445984727e-40
"BnaC02g06060D",-10.9937284306612,4.3388188206057,186.70878441607,1.66251123244113e-42,1.2986622161934e-39
"BnaC09g00050D",-10.7856940572418,4.03707458049542,186.413725325984,1.92830488613938e-42,1.48476721511466e-39
"BnaC03g71330D",10.042223727539,3.35878921782467,185.885418461816,2.5148142377212e-42,1.89446469248002e-39
"BnaUnng02770D",-10.1511105716794,3.52215462762779,185.872901953816,2.53068624387394e-42,1.89446469248002e-39
"BnaC02g02440D",-9.53839548308788,5.98772102700794,185.07410257304,3.78112275047871e-42,2.79176349490482e-39
"BnaC05g46160D",-9.19825259370757,3.88739735052,184.707534387412,4.54617376409505e-42,3.31127323933729e-39
"BnaC03g01640D",8.67500556747588,3.68601826855689,184.674213162821,4.62296288755236e-42,3.3223076890158e-39
"BnaCnng02680D",7.66087259111947,3.93015106136485,184.566659006136,4.87978473290186e-42,3.46073049103523e-39
"BnaC03g03630D",6.69518595911976,4.37554470869867,183.712577032793,7.4965032750467e-42,5.2474549353473e-39
"BnaC04g17110D",-11.7244100354856,4.93614966307481,183.499407146022,8.34444440347908e-42,5.7661180628605e-39
"BnaA02g27900D",8.6297537458123,3.57244266476984,183.424020002642,8.66674098544379e-42,5.91302116929664e-39
"BnaA10g23520D",-10.2922807325188,3.59981698901347,183.276686800024,9.33300403285107e-42,6.287994804583e-39
"BnaA09g01080D",7.47750592859574,6.32515874842786,183.098702625481,1.02065498736658e-41,6.7916398967989e-39
"BnaC04g00920D",-7.05074787531501,6.24069411043288,182.6776343013,1.26126808793368e-41,8.29037666726063e-39
"BnaCnng29070D",-8.27678624353846,4.1207484291288,182.592971379016,1.31610735325747e-41,8.54661087147283e-39
"BnaCnng19130D",-11.9147270071443,5.13268883661259,182.466745137041,1.40232785017044e-41,8.90407471273641e-39
"BnaC07g15150D",-8.47788530407196,4.64754561035222,182.464100202717,1.40419367814356e-41,8.90407471273641e-39
"BnaA05g11340D",-10.2320608579451,3.54227863393383,182.348735928303,1.488037642459e-41,9.32601638266251e-39
"BnaA09g00800D",10.5357100645232,3.85459135292132,182.310010500133,1.51729024403011e-41,9.40004906471025e-39
"BnaA10g27200D",-6.75919228692265,4.57493924341564,181.983038091891,1.78836209834555e-41,1.09535146294008e-38
"BnaC02g06320D",-10.6749561107601,3.81375651263554,181.844168666199,1.91767303494073e-41,1.16135571809293e-38
"BnaC08g44800D",-7.80761616695633,3.72545948987793,181.737150105994,2.02367054322331e-41,1.21193131787992e-38
"BnaC04g17080D",7.91293648109922,3.73859534899643,181.285740191299,2.53919742727279e-41,1.50395826519314e-38
"BnaC09g24280D",10.8510862718406,4.10281972082529,180.539027174083,3.69598133006146e-41,2.1653228011846e-38
"BnaCnng19100D",-10.4093008717455,3.66547509198904,180.238648640246,4.29846924853719e-41,2.49121714007426e-38
"BnaC09g00040D",-7.81986866391204,3.64021165477525,180.216118397184,4.3474345915318e-41,2.49279124520183e-38
"BnaA09g00770D",9.26589792538526,4.30791842480409,178.629771498163,9.6516813503393e-41,5.47595761159934e-38
"BnaC04g50590D",-7.92700765408005,5.58947122639136,178.577582863668,9.90828187409942e-41,5.56298421595922e-38
"BnaC08g04100D",-10.2011197781058,3.43098825236525,177.986509728909,1.3337066650648e-40,7.4108717051884e-38
"BnaA06g03330D",8.62845540640568,3.60865701525996,177.831434640172,1.44185522681759e-40,7.93005661941238e-38
"BnaA09g00900D",8.52448696123272,5.2671332119243,177.527992684399,1.67950005703237e-40,9.14377510848362e-38
"BnaC06g20990D",-8.40373637997118,3.51103324849458,176.483781081533,2.83919113990257e-40,1.53029563249608e-37
"BnaA04g06860D",-8.76450817957879,3.82492346713337,175.885891212958,3.83489544075675e-40,2.04650524120147e-37
"BnaCnng19150D",-8.44301526727427,3.4926750784397,175.852791202471,3.89925394333136e-40,2.06044988521193e-37
"BnaA10g27420D",-10.5339177267596,3.98282754994029,175.201096096894,5.41118774775256e-40,2.83162726617588e-37
"BnaC01g22800D",7.91265637896966,3.48061027236457,175.122604718148,5.62902287679565e-40,2.91729523111932e-37
"BnaA09g00880D",7.93823543986239,4.22902443175393,174.812751130598,6.57804954917772e-40,3.37666945382028e-37
"BnaCnng03720D",6.27715855895059,4.03940215817139,174.556454204876,7.48283831568571e-40,3.80488209789758e-37
"BnaA02g08060D",7.49145458853451,3.79840556265717,174.138024715205,9.23511920571832e-40,4.65199710344871e-37
"BnaA09g01380D",7.63804038564658,3.5041508761447,174.089656014371,9.46248676546624e-40,4.72239420529504e-37
"BnaA09g01630D",7.49716409543455,4.4146708885929,173.784244618921,1.10332014309193e-39,5.45576627454239e-37
"BnaC03g03400D",5.52829598344366,4.21279567400119,172.856654242849,1.75903446050794e-39,8.61910894426523e-37
"BnaC05g48240D",7.45216447743345,3.69981826341129,172.447390289102,2.16099532359443e-39,1.04932871122897e-36
"BnaCnng02820D",10.2839355422968,3.52659637558514,172.199487152352,2.4479028103757e-39,1.17803137121821e-36
"BnaA10g27180D",-9.86177848839261,3.13275076848517,172.14818933783,2.5118709106298e-39,1.19811796647819e-36
"BnaAnng29400D",9.9570878004921,3.37479787477088,171.963929350324,2.75574346424911e-39,1.30291067525932e-36
"BnaCnng02900D",7.13074272244178,4.26703033698026,171.522036756454,3.44149336327633e-39,1.61298305032375e-36
"BnaCnng11360D",7.6738586567702,4.48966342958211,171.463365930976,3.54454579854084e-39,1.64696098272028e-36
"BnaC02g05900D",-10.241405318985,3.56115747530555,171.387510730991,3.68236926323689e-39,1.69637624717269e-36
"BnaC03g07200D",8.1580920321913,4.86671600895729,171.291060561511,3.86537892534602e-39,1.7655937177731e-36
"BnaC01g38270D",8.86127758288474,5.59654570571296,171.181664375478,4.0839865804831e-39,1.84977136723915e-36
"BnaA06g12970D",8.12146846906434,4.22103544225433,171.135913515352,4.17903841938736e-39,1.877049931388e-36
"BnaC02g04850D",-7.49805503004393,3.43035931173989,170.95104288661,4.58619529846729e-39,2.04290363960404e-36
"BnaC09g50570D",5.67452811744757,5.00834443237071,170.685176834662,5.24226236127073e-39,2.31600572959124e-36
"BnaA09g01010D",10.1976484074999,3.3745591325845,170.377158338096,6.12056996035505e-39,2.68205366092014e-36
"BnaCnng25300D",8.31632914742075,4.07760583604224,169.997758717661,7.40723300262127e-39,3.21969719038939e-36
"BnaC02g02830D",-8.91305174845951,4.12071507315225,169.753616779047,8.37489293365886e-39,3.61118683385023e-36
"BnaA09g52160D",9.71920414255235,3.01391018994529,169.279057125456,1.06323561599831e-38,4.54820130688038e-36
"BnaC02g05110D",-6.52408813348841,4.07502557212186,168.769118876231,1.3740697920818e-38,5.83157383648953e-36
"BnaC09g03500D",9.99362249532313,3.37848431083246,168.470458573325,1.59676951672323e-38,6.72377188920822e-36
"BnaC02g01650D",-7.41997105772064,5.44052144890551,167.947740540326,2.07690204157981e-38,8.67774753016356e-36
"BnaC08g45610D",-7.07032197465779,3.56577375738389,166.822366539719,3.65789193831671e-38,1.5165901352564e-35
"BnaC03g05220D",9.66242939228388,2.79321603759166,166.624459439497,4.04073724812281e-38,1.66253203768375e-35
"BnaCnng05940D",8.79721598041082,5.03991877426787,166.557894956738,4.17830999877915e-38,1.70611159563786e-35
"BnaA09g01200D",6.42138123821375,4.48681620034965,166.283999322318,4.79545201084814e-38,1.94338396941882e-35
"BnaC02g41620D",-8.73303490101289,3.79934619325087,166.224973662335,4.93995510471389e-38,1.98700477752966e-35
"BnaA09g00910D",10.4387427723857,3.63467252342631,166.164555372023,5.09237861777351e-38,2.03314159347685e-35
"BnaA09g00840D",8.49068183560784,4.29758818102527,165.830495808269,6.02410704757413e-38,2.3874510717441e-35
"BnaC08g44440D",-9.91785392395536,3.31153876134118,165.794762636031,6.13335762267501e-38,2.41300614966832e-35
"BnaC08g43810D",-8.05492320112933,3.25403054109688,165.698530255242,6.43753320778116e-38,2.51432320555215e-35
"BnaA10g27670D",-10.7398732215773,3.99711348126552,165.540323616615,6.97073564656984e-38,2.70299050801775e-35
"BnaC03g02860D",6.99615590741043,3.34118997798529,165.436122982405,7.34582565814948e-38,2.82809040820428e-35
"BnaA03g43580D",-10.3372871424358,3.66431390282424,165.320453582566,7.78588531111896e-38,2.97625129350355e-35
"BnaC09g02700D",6.81500267333056,4.07198671294398,165.244221552284,8.09022413560153e-38,3.07080979355484e-35
"BnaC02g03070D",-8.05051005710403,3.96396210588731,164.414126643754,1.2282706230161e-37,4.62954953216396e-35
"BnaA09g00790D",8.51854160178887,4.83317274229846,163.574986090049,1.8733075544714e-37,7.01176415822596e-35
"BnaA09g00830D",7.90355753376989,3.80438034813713,163.343810862669,2.10431913330231e-37,7.82211703212835e-35
"BnaC04g13920D",7.76866469074147,3.58688772270153,163.219296306402,2.24033631519759e-37,8.27067719539965e-35
"BnaC01g01660D",-7.6674827544287,4.78394401699897,162.967419454584,2.54295659043538e-37,9.32400117468547e-35
"BnaC03g71310D",9.75908654147795,3.0620703367714,162.143073775743,3.84973982699165e-37,1.40200761442583e-34
"BnaA09g01250D",8.06337873041489,5.06619805578512,161.617319654272,5.0152690021817e-37,1.8142146573731e-34
"BnaCnng05930D",5.47772916433471,6.09104425141266,161.541004304172,5.211553837599e-37,1.87265026861832e-34
"BnaC02g02570D",-10.1954396612428,3.41238629035174,161.404364185184,5.58238515863276e-37,1.9926157461268e-34
"BnaC02g17030D",8.04655239393948,3.19780200041232,160.913858498626,7.14471167844461e-37,2.53350536024004e-34
"BnaC02g05870D",-9.83612761217051,3.12490590998743,160.788349117127,7.61037602945672e-37,2.68099122622018e-34
"BnaC09g02870D",10.42332506124,3.68933457542448,160.076301741901,1.08887330133396e-36,3.81098584861032e-34
"BnaC09g02910D",6.15931764474214,5.43560671854289,159.999567689749,1.13172990309232e-36,3.93542645463051e-34
"BnaC08g44740D",-8.47265185677702,3.65804920832423,159.897384947303,1.19143000467975e-36,4.1164670398868e-34
"BnaCnng23020D",6.20408580273863,3.84833860687402,159.553659367115,1.41634552367006e-36,4.86239537454092e-34
"BnaC02g06980D",-7.8897536966896,2.90544044097785,159.472573698635,1.47531848501722e-36,5.03279690024958e-34
"BnaCnng03080D",9.51720799753393,2.79195543631762,159.102967916528,1.77681570539375e-36,6.02318174245394e-34
"BnaC03g03560D",6.53837115470978,4.00559742576039,159.041821985078,1.83232499565633e-36,6.17253030880502e-34
"BnaC03g00040D",8.08973265569477,4.2484800858089,158.925073270644,1.94317396294121e-36,6.5052877905943e-34
"BnaC08g44480D",-11.0609931734441,4.34204266638848,158.609477532339,2.27755459197337e-36,7.57764907115882e-34
"BnaCnng40620D",8.54703445649514,4.35163624271027,158.249198435811,2.73017301313039e-36,9.02782792851012e-34
"BnaC02g05520D",-11.5477621975279,4.81491174423742,158.168562151481,2.84321325691306e-36,9.34428971550957e-34
"BnaC02g42110D",-10.1537846463086,3.48503615383727,157.93888746186,3.19149622094182e-36,1.04253608977299e-33
"BnaCnng40400D",8.1171444906833,3.85359265741096,157.898915611871,3.2563299221336e-36,1.0573067859824e-33
"BnaC06g28140D",-8.37030179653268,4.46028609653569,157.685819948221,3.62485955346659e-36,1.16991799444488e-33
"BnaA06g09750D",7.61250596827288,3.22956554726399,157.253693241263,4.50520815048612e-36,1.44539413156578e-33
"BnaC03g28370D",7.5101979182881,3.35827209846667,157.149574255318,4.747511879373e-36,1.51411918808476e-33
"BnaC08g50140D",-11.0496326092749,4.19226084773035,157.121698243785,4.81456778788561e-36,1.52647287764263e-33
"BnaC02g02880D",-7.56853117518609,3.94112400816068,156.962355024646,5.2164596789063e-36,1.64422198966883e-33
"BnaC04g13900D",8.10560798822983,3.14537739507335,156.199780112881,7.65616599709779e-36,2.39918425045101e-33
"BnaC09g50160D",8.32368405079393,4.55935658291262,155.862111107801,9.07401152563291e-36,2.82705287410456e-33
"BnaC01g18730D",7.32030588313378,4.82490561299563,155.792974256167,9.39522850926846e-36,2.91030701966127e-33
"BnaC03g03130D",8.62256704843847,3.72799936249284,155.627159906826,1.02127296427296e-35,3.14546237150563e-33
"BnaCnng44780D",7.61268067624598,3.25516889828797,155.528851923182,1.07306158019658e-35,3.28619011994406e-33
"BnaA07g07430D",-7.87774113419507,4.30314987476723,154.832155523716,1.52360739389944e-35,4.63959971320824e-33
"BnaC09g02920D",10.0671062963629,3.33930130726145,154.800017356767,1.54844683581043e-35,4.68874921367115e-33
"BnaC09g00010D",-10.5673273637476,3.79679458397133,154.153871424544,2.14339391665429e-35,6.45401054266756e-33
"BnaCnng25180D",-8.01453993357856,3.20219357387359,154.024010330472,2.28813516143838e-35,6.85156650368706e-33
"BnaC02g02700D",-9.68462917898199,3.03914093572323,153.73481741113,2.64656201623455e-35,7.88105227143791e-33
"BnaC08g45510D",-9.94999427205502,3.22231400060656,153.699578068419,2.6939116856703e-35,7.97797505197492e-33
"BnaC09g39300D",5.96880765508975,5.15122095012391,153.612487709671,2.81459757712968e-35,8.28983578195152e-33
"BnaC08g44370D",-7.85173429470087,2.97307249306374,153.574326139903,2.86916986264579e-35,8.40464056667096e-33
"BnaCnng10510D",9.34296527887869,2.6294047601097,153.177724979064,3.50293046047846e-35,1.02056458859096e-32
"BnaA07g06900D",-9.81399248985182,3.32028106799775,153.091712230099,3.65787930143894e-35,1.05997869068956e-32
"BnaA10g27160D",-9.43322979177309,2.75907389158408,153.070123542434,3.69783502089644e-35,1.06582679032779e-32
"BnaCnng03930D",9.31151619385414,2.63978495654731,152.33865362934,5.34331979167778e-35,1.53191273112575e-32
"BnaA06g03320D",9.41798918699095,2.64313677787324,152.237668928345,5.62188397260763e-35,1.60324827639989e-32
"BnaCnng29150D",-9.75088160769345,2.98322733686103,152.191472911995,5.75411158399979e-35,1.6323203171895e-32
"BnaCnng10600D",7.81908122060317,4.84795740060549,151.861460430366,6.79367781250598e-35,1.91713319589665e-32
"BnaAnng35930D",-6.02059617615167,4.11110507593729,151.511271472758,8.10293631121435e-35,2.27468835540699e-32
"BnaC09g01740D",5.09086116588982,3.82692674042418,151.140209636791,9.76659379118433e-35,2.72751108161163e-32
"BnaA07g15090D",-7.27950415361275,3.49705758863172,150.919762089707,1.09125335311004e-34,3.03182806594217e-32
"BnaC08g44880D",-9.41660870333485,2.88918092648545,150.90192373981,1.10109420763704e-34,3.04348085627839e-32
"BnaC02g42880D",-11.954382198889,5.24483290972566,150.559832070337,1.30796232689498e-34,3.59682966618941e-32
"BnaC04g35900D",7.83029279947609,2.90286651216581,150.091769499398,1.65539310892083e-34,4.52913873998598e-32
"BnaC03g03000D",4.81899238462706,5.34639338440088,150.072120318539,1.67184484780268e-34,4.55104876018772e-32
"BnaC03g03390D",6.78215927262169,3.55473227781703,149.658611684155,2.05863637334927e-34,5.57580109985691e-32
"BnaCnng62780D",5.90221387731656,3.54428384304847,149.557092954163,2.16655438720087e-34,5.82703130510286e-32
"BnaA10g27720D",-9.40241561593802,2.69865217877356,149.551177028774,2.17301488399724e-34,5.82703130510286e-32
"BnaA09g52210D",7.95479925589599,3.04735650665213,149.511847453259,2.216457376603e-34,5.91410079908541e-32
"BnaC02g05730D",-9.74625365177694,2.77313801234877,149.162065481049,2.64311214219339e-34,7.01778824394489e-32
"BnaC08g44450D",-9.61583816724685,2.98549847733839,148.97852129443,2.89891576272773e-34,7.65924807329715e-32
"BnaC02g02560D",-10.0398736422933,3.21595113880512,148.763910659766,3.22958462246754e-34,8.49128690567698e-32
"BnaC08g45360D",-6.86108026402122,3.29436270161467,148.581718977819,3.53974297550173e-34,9.26158284643534e-32
"BnaC02g06120D",-6.72335972409507,4.60958571792795,148.393068253105,3.89232412691092e-34,1.01348974935445e-31
"BnaC08g07080D",9.7453215414988,2.80367989081936,148.145547210371,4.40874807616848e-34,1.14243804114137e-31
"BnaC02g05310D",-9.84102645804736,3.0500670270104,147.993532084354,4.75932067280655e-34,1.22738098059139e-31
"BnaC08g43770D",-9.81302540834163,4.95949084963261,147.907607367108,4.96967221440325e-34,1.27552553659105e-31
"BnaC08g45770D",-7.62199295458305,3.70302475378125,147.853556531871,5.10673196465356e-34,1.30449168797565e-31
"BnaC02g03380D",-9.97040622669514,2.99306043084829,147.782360267281,5.29305437302857e-34,1.3457091398673e-31
"BnaC09g02820D",5.00553543792065,4.53800823025956,147.544407846796,5.9665378875354e-34,1.50981420469611e-31
"BnaCnng03090D",8.68554931516605,4.44278867235851,147.356637942327,6.55796379409159e-34,1.65171818008291e-31
"BnaA06g03570D",8.14171801126908,6.46638352565021,147.314359424909,6.69901840277316e-34,1.67939717623754e-31
"BnaA06g02870D",9.58761373417966,2.84627752772497,147.223210460151,7.01352823432394e-34,1.75010258473068e-31
"BnaCnng42580D",-9.57237256055868,2.77160976208646,146.382630361301,1.07076256112098e-33,2.65958669501658e-31
"BnaC02g02070D",-5.90239710582221,4.21392997863299,146.084615192177,1.24406487159034e-33,3.0696653502051e-31
"BnaA10g16560D",-11.2506885572061,4.48566046161703,146.079531291661,1.24725266089337e-33,3.0696653502051e-31
"BnaA10g27500D",-9.95680512049633,3.28094751850697,146.06978953314,1.25338393788981e-33,3.07073367583286e-31
"BnaC09g50530D",7.14341286382702,4.19115684264109,145.79257001499,1.44108174034825e-33,3.51460926348554e-31
"BnaC05g32640D",-9.27032452944286,2.38830929303376,145.716940348775,1.4970026431849e-33,3.63454709301905e-31
"BnaCnng03110D",6.44317108662752,3.41900119333908,145.537501392179,1.63851813138572e-33,3.96029097594435e-31
"BnaCnng18930D",-9.45489895993758,2.68916096764837,145.511633775349,1.65999362000904e-33,3.99428554128872e-31
"BnaC09g50640D",10.1712657274854,3.3933751986999,145.299293794679,1.847261367123e-33,4.42513513006945e-31
"BnaC02g26350D",-10.2322157003163,3.48141318177072,145.232990005197,1.90995803531305e-33,4.55508089138665e-31
"BnaUnng01760D",6.91493941287029,2.69495760934127,145.076913715558,2.06607334419807e-33,4.90569547043753e-31
"BnaCnng05240D",-8.54510098326108,3.7138830052333,144.906704398639,2.25090793243688e-33,5.32112660747435e-31
"BnaC02g05710D",-10.9366000738619,4.24049239011406,144.015804779077,3.52480713215413e-33,8.29622618410373e-31
"BnaC02g05850D",-9.7003581909174,2.98470345073767,143.941220945496,3.65967069232185e-33,8.57619959328067e-31
"BnaC02g06390D",-9.97009406775853,5.40301832555313,143.509193938686,4.54882707026224e-33,1.06137329116911e-30
"BnaA09g01290D",6.11450115227103,3.08593617138717,143.242810580395,5.20165857593462e-33,1.20846636027716e-30
"BnaC03g02850D",8.16698293913067,3.89084307327042,143.148262633559,5.45524310097976e-33,1.26194054892579e-30
"BnaC03g04670D",5.88670556184857,4.41699937234297,143.113263413389,5.55221753962445e-33,1.27888450071888e-30
"BnaA10g24340D",-9.16460030780554,2.62942695334151,143.098130057083,5.59468054240584e-33,1.28318164491546e-30
"BnaA03g22720D",-6.61461590027859,3.76813933686014,143.072729382009,5.66668415636589e-33,1.29418902264392e-30
"BnaAnng17980D",6.38339161891238,4.15540188370869,143.030752860592,5.78771250946936e-33,1.31625281243835e-30
"BnaC09g38570D",-9.31106120604774,2.43908152372298,142.721959236385,6.76119709285846e-33,1.53118387440327e-30
"BnaA09g01220D",9.76425804793267,4.78872318602033,142.601013050018,7.18568749744603e-33,1.62050782604537e-30
"BnaA05g16860D",-8.71939802811593,3.811285557008,142.540610878592,7.40756107521868e-33,1.66358389330505e-30
"BnaA10g27390D",-9.13662703574214,2.28290449372616,142.436935660415,7.80447837843132e-33,1.74545053991315e-30
"BnaA09g52350D",-9.33463083172728,2.64377109610763,141.870054388209,1.03823282055207e-32,2.3123847435924e-30
"BnaA08g09570D",5.9724798011769,3.22126928174934,141.833586045736,1.05747185853632e-32,2.34554221001024e-30
"BnaC02g05210D",-10.2720470425181,3.53584935752835,141.763556856603,1.09542145619073e-32,2.41972339280122e-30
"BnaA10g27250D",-9.48295227950782,2.77939545322817,141.755462685751,1.0998946756643e-32,2.41972339280122e-30
"BnaA01g07750D",-5.04965084224165,5.91758331350765,141.51224654582,1.24317599010805e-32,2.72381880857048e-30
"BnaC02g47920D",8.72558887131607,5.44772017817781,141.287839184139,1.39188054318166e-32,3.03728621040276e-30
