"","logFC","logCPM","LR","PValue","FDR"
"BnaC02g05520D",-9.51888707055967,4.85451720205043,167.489490035209,2.61523232639957e-38,1.13657996905325e-35
"BnaC02g06390D",-9.72116279484491,5.31351811396226,167.15643759834,3.09213824086392e-38,1.33358493383458e-35
"BnaC02g02880D",-6.80439982506981,3.85450038247428,166.886595151087,3.54161371334962e-38,1.51586433012748e-35
"BnaA06g03320D",9.58537403929602,2.44032920060359,166.691696453726,3.90637285596612e-38,1.65941544072461e-35
"BnaA10g27200D",-5.82238219230048,4.59801588725066,166.654419161275,3.98030502431221e-38,1.67749109464547e-35
"BnaA06g10170D",-7.2257544093789,4.18481716352002,166.64048109509,4.00830644938118e-38,1.67749109464547e-35
"BnaC08g45510D",-10.4251907909134,3.25117523999286,166.612803532563,4.06449573944346e-38,1.68849911975791e-35
"BnaA03g43580D",-7.27863833363603,3.63066738167683,166.554608899365,4.18522152910709e-38,1.72596091935396e-35
"BnaC02g06320D",-8.40565442400904,3.76124667838873,166.193280195406,5.01933374336163e-38,2.05494433211917e-35
"BnaC02g28840D",-7.50730786559783,3.06536917598129,166.010793562572,5.50184460229881e-38,2.23628213194732e-35
"BnaA09g00890D",6.54147473560318,5.14273840698754,165.883954963154,5.86428409175149e-38,2.36657373296983e-35
"BnaC02g48850D",-5.82921890748197,4.59936283695724,165.831515192682,6.02101910024602e-38,2.41259246188439e-35
"BnaCnng23020D",6.41825220592972,3.69404780771366,165.792800399302,6.13941403091663e-38,2.44270854872344e-35
"BnaC09g50590D",6.00673796422249,3.5280820660043,165.458116144536,7.26501199097592e-38,2.87034019207103e-35
"BnaC09g03500D",7.63344095107306,3.23754458177584,165.037151149953,8.97830593549057e-38,3.52261339405102e-35
"BnaA04g06860D",-8.06919062610649,3.61517245078258,164.882489154632,9.70465319962221e-38,3.78133445842935e-35
"BnaA09g52350D",-9.67134499656201,2.45947811773844,164.734021268843,1.04571352406156e-37,4.04662484126235e-35
"BnaC02g03380D",-7.50807889116794,3.14272179949219,164.528588961105,1.15955018881762e-37,4.45661677332095e-35
"BnaC06g20990D",-7.73015482407402,3.22348362155062,164.286957545712,1.30940658280235e-37,4.99857115643022e-35
"BnaC02g02570D",-10.2109049203597,3.24330598460058,164.228765870755,1.34830051689553e-37,5.11250218815865e-35
"BnaCnng10600D",7.88843969273021,4.91270021947861,164.081322633267,1.4520993359066e-37,5.46938055200341e-35
"BnaC02g41620D",-7.32944274852339,3.78803345221842,163.845041158064,1.63536016530762e-37,6.11884626619538e-35
"BnaC08g44800D",-5.65311688515383,3.73251762731021,163.472440710446,1.97247308848147e-37,7.3316305626991e-35
"BnaC01g38270D",7.54016478511227,5.50604214031904,163.355247215127,2.09224823165435e-37,7.72600265307239e-35
"BnaC01g18730D",7.19808555576624,5.00477545557146,163.129255905139,2.34414051360915e-37,8.59995134661623e-35
"BnaC04g35900D",8.25528782765478,2.78994498185788,163.08146844875,2.40117282050061e-37,8.75235238791249e-35
"BnaA09g01470D",7.69331901547693,4.86614285561427,162.890938869974,2.64269602308438e-37,9.57096409693726e-35
"BnaCnng18930D",-7.37417235682066,2.65522384009731,162.867421475796,2.6741448483118e-37,9.62317424458091e-35
"BnaCnng03110D",6.869140168498,3.3639249223636,162.775123198361,2.80123065482931e-37,1.00167044010472e-34
"BnaA09g00830D",7.16806665267993,3.73114698961112,162.547826323019,3.14054898557914e-37,1.11594173954245e-34
"BnaC08g45540D",-10.1267958621351,2.92759077076323,162.261870609189,3.62641782078485e-37,1.28053346274189e-34
"BnaC02g47920D",9.06282367568478,5.32753817250228,161.900843499408,4.34862313774366e-37,1.52601559028721e-34
"BnaCnng41700D",6.1066696697885,4.38333937853847,161.793366575279,4.59021005908121e-37,1.60084992541957e-34
"BnaCnng19150D",-6.34144802205118,3.52299165054398,161.548678685011,5.19147259814017e-37,1.79943447147069e-34
"BnaA09g01570D",7.71283630650849,5.8599716202291,161.473015428318,5.39288474048176e-37,1.85784879309597e-34
"BnaCnng03280D",7.35550292433677,3.49779536889781,161.407407977304,5.57384388615617e-37,1.90855170836395e-34
"BnaC09g50640D",8.80933791618504,3.27750249946376,161.238171944846,6.06916572659128e-37,2.06563689892141e-34
"BnaC04g00920D",-7.48395424098771,6.66103260672716,160.726598640444,7.85050267016023e-37,2.65591437041145e-34
"BnaCnng05240D",-7.54676287383198,3.49531032062823,160.595056334275,8.38758932217079e-37,2.82072631859527e-34
"BnaC05g48600D",6.43510111613713,3.36516785186788,160.43830891542,9.07577900980972e-37,3.03410273666408e-34
"BnaCnng33800D",5.7532683815008,3.72113216586698,160.330721834348,9.58054140147242e-37,3.18400840059052e-34
"BnaCnng03130D",7.35205720511738,2.94099586974211,160.194603868047,1.02595873251261e-36,3.38974365318698e-34
"BnaCnng10510D",7.32062956613829,2.6307493773277,159.937808428753,1.16744508668274e-36,3.83478561089543e-34
"BnaC02g05680D",-9.59043958431718,2.29794582155281,159.206910007853,1.68628725808204e-36,5.50704378653866e-34
"BnaA09g00770D",6.5771686630792,4.17770300027078,158.761545985109,2.10980346850858e-36,6.85055611286195e-34
"BnaAnng00510D",-8.21675769131139,2.7779834405657,158.676262537358,2.20229919357358e-36,7.11002856220113e-34
"BnaC02g03460D",-10.4545466315623,3.34862434212568,158.658785401685,2.22174932955521e-36,7.13206781938696e-34
"BnaC03g03390D",6.75266310272757,3.6678693049385,158.247705888851,2.73222395604604e-36,8.72119712252481e-34
"BnaC03g03560D",5.66849486267735,3.87132120487073,157.951546809026,3.17123336074741e-36,1.00656372143543e-33
"BnaC01g01660D",-6.15685562207201,4.51675993600183,157.853021293223,3.33239576239571e-36,1.05180835633426e-33
"BnaC04g17110D",-7.58643636115158,4.9027147088432,157.738648847524,3.52978043222666e-36,1.10791963811079e-33
"BnaC01g38370D",6.40572677538781,3.59909820188661,156.667064163394,6.05203310423179e-36,1.88910368134192e-33
"BnaC04g13920D",6.11005250222415,3.529395826039,156.644815200566,6.12016392029469e-36,1.89987374268577e-33
"BnaA10g27430D",-7.47001810769467,2.75965554470743,156.609784016405,6.22899446659081e-36,1.92309141734124e-33
"BnaA09g01010D",8.01232342654103,3.43049044497065,156.394245171081,6.94251723618719e-36,2.13173010222883e-33
"BnaC02g05310D",-9.67237478199016,2.9241653734506,156.176140615216,7.74777590161971e-36,2.36612888048492e-33
"BnaC08g45360D",-5.95833078546017,3.22103500850858,156.100836834032,8.04697192419086e-36,2.44428935361793e-33
"BnaC09g50160D",7.34315964653585,4.65861186558034,155.604779274087,1.03283885795377e-35,3.12049891960814e-33
"BnaC09g02820D",4.89055411875605,4.5366173324996,155.211224726653,1.25902657330408e-35,3.78364273077307e-33
"BnaA09g00900D",7.58123465944402,5.05592033328852,154.779309380083,1.56466607177752e-35,4.67727532927441e-33
"BnaC03g03130D",7.2791354730651,3.61169144779856,154.758662851353,1.58100632474136e-35,4.70124712290723e-33
"BnaC08g43770D",-7.94891155059526,4.87429905632888,154.55156344166,1.75465529532424e-35,5.19028873692298e-33
"BnaC03g04500D",10.0910518990809,2.92997697817212,154.505238527405,1.79603757840918e-35,5.28502766171675e-33
"BnaA10g27720D",-7.98467875514317,2.63223881017777,154.482936368616,1.81630686599309e-35,5.31697954999367e-33
"BnaCnng03760D",8.16126405736706,4.63137951802375,154.197763990127,2.09657209618903e-35,6.10577991188083e-33
"BnaA09g38100D",-10.4051256069622,3.30057339658336,154.066426218147,2.2398149717212e-35,6.4894905780669e-33
"BnaCnng28710D",-6.2128827305026,4.84569028660477,152.9299866132,3.96802364165613e-35,1.14380305972596e-32
"BnaC03g28370D",6.55325566414397,3.13685923914197,152.706452042987,4.4404580426115e-35,1.27348730198713e-32
"BnaCnng11360D",7.07968226910513,4.40724823420944,152.629777496126,4.61514245625682e-35,1.31690059845252e-32
"BnaA09g00960D",8.09686222295609,2.49803249549512,152.542979473723,4.82119854491044e-35,1.36878429844397e-32
"BnaCnng03930D",7.86933488738912,2.50738019348028,152.494067656767,4.94134112258629e-35,1.3958794537194e-32
"BnaC02g05210D",-10.3625774792874,3.4265658128891,152.286687811431,5.48489786109821e-35,1.54172019580262e-32
"BnaA06g02870D",8.05115454283764,2.71307630958639,152.131491477776,5.93044921457218e-35,1.65870554319257e-32
"BnaA09g52210D",8.24418323689095,2.88177615618945,152.088693170633,6.05956494881919e-35,1.68646946048466e-32
"BnaC04g53520D",-7.83552935164878,2.44389094434079,152.058915425569,6.15105454451329e-35,1.70354058654859e-32
"BnaC02g05710D",-8.93392299189587,4.19472834665191,151.840175278423,6.86684126588532e-35,1.892501452878e-32
"BnaCnng40620D",8.05488781383912,4.09161390162049,151.552173536829,7.93784822948971e-35,2.17705121004713e-32
"BnaA10g27180D",-6.03877004456051,3.04982550552838,151.43738295503,8.40991646678704e-35,2.2953790364277e-32
"BnaC09g50470D",8.86052372221825,4.168672351932,151.229256135353,9.338576145264e-35,2.53659074545734e-32
"BnaA03g55600D",-10.3560264521599,3.28037150281049,151.06271455064,1.01550229564489e-34,2.74516022484904e-32
"BnaC09g01740D",5.20690481954657,3.62845933486373,150.947032111944,1.07637908704306e-34,2.89586979332186e-32
"BnaA09g00840D",8.28940377788911,4.18923796868074,150.857834467616,1.12579931701037e-34,3.01447439869441e-32
"BnaA02g15600D",-5.91781224983792,3.06656559203683,150.571584359212,1.30024899532481e-34,3.46516357254061e-32
"BnaCnng42580D",-9.68327327295425,2.67607090831603,150.547000978874,1.31643596865653e-34,3.49183095573506e-32
"BnaCnng19130D",-6.63159575376853,5.13336316568406,150.533476543694,1.32542693230321e-34,3.4992509729564e-32
"BnaA03g22720D",-7.01321831327387,3.6932780244078,150.42170597791,1.40212158853568e-34,3.68451467484134e-32
"BnaC02g05850D",-9.88929569284047,2.8714994568345,150.026813070116,1.71040531061836e-34,4.47381848330166e-32
"BnaC03g48550D",6.46274379739153,4.79119310583783,149.978402774992,1.7525901781831e-34,4.5630340961746e-32
"BnaC02g00120D",-8.45487349377335,2.7034616289007,149.82965935916,1.88882741933963e-34,4.89518218063534e-32
"BnaC02g05260D",-9.57197522996985,2.47080136812044,149.523695442543,2.20327974350725e-34,5.68405931272478e-32
"BnaC08g44760D",-9.3421867746633,2.31183567031415,149.033917288086,2.81920611462405e-34,7.23997759381951e-32
"BnaCnng03090D",8.80365133749515,4.21156036407082,148.819762510896,3.14006142234173e-34,8.02747467146892e-32
"BnaA07g30390D",8.55725830607033,3.92314490234371,148.162327581819,4.37166825879489e-34,1.11256987966393e-31
"BnaCnng62780D",5.45677089043195,3.41336891247819,148.039610100061,4.65020971378475e-34,1.17815044129781e-31
"BnaC05g32640D",-7.14826782117733,2.50588601725578,147.917817678279,4.94419749875462e-34,1.24704138519928e-31
"BnaA09g01630D",6.07830955730981,4.44086056105504,147.534806488255,5.99544270541634e-34,1.50546898653606e-31
"BnaA09g01240D",8.29537656036395,2.9045667934888,147.484505286124,6.14917850770838e-34,1.53724020941818e-31
"BnaA09g01080D",6.5754660124205,6.17256145183871,147.433624862334,6.30869580601589e-34,1.57017046541095e-31
"BnaC06g28140D",-8.14398647192923,4.52269633543894,146.521038121327,9.9870173849872e-34,2.4747653869167e-31
"BnaA04g11070D",-8.35215027054647,2.77229747652502,146.508590487831,1.00497898400941e-33,2.47944553006827e-31
"BnaC03g08930D",7.58106125154557,2.2101477249007,146.419283901895,1.05118780824965e-33,2.58217429523863e-31
"BnaCnng42830D",7.99198803139758,3.81207489941454,146.405687362634,1.05840690632539e-33,2.58865252786024e-31
"BnaA04g11290D",-8.28805074879551,2.3850118848993,146.346079399579,1.09064554242613e-33,2.65600395930999e-31
"BnaC08g25080D",-5.59760388228046,3.84124962654802,146.172021798689,1.19051468539901e-33,2.88676818436366e-31
"BnaC08g44450D",-6.37892039386135,2.93829243560955,146.143486471187,1.20773863226781e-33,2.91601783101995e-31
"BnaC06g37920D",-6.94277028473494,3.39233593601874,145.990820981132,1.30421081927671e-33,3.13554480287216e-31
"BnaAnng02130D",-9.65853136823969,2.3042188582715,145.807679056117,1.43016295582535e-33,3.4237858761958e-31
"BnaA09g01000D",8.56768709170352,3.72589810242704,145.414846084409,1.7428746850196e-33,4.15480733984124e-31
"BnaC08g46750D",7.14577700756341,3.29636828158631,145.237732055077,1.90540414919006e-33,4.52317326138404e-31
"BnaC02g05730D",-7.31863342199849,2.63395879081005,144.825454295736,2.3448827465989e-33,5.54314583336169e-31
"BnaC02g06020D",-7.56214089985822,1.97660376525441,144.501693653409,2.75996989375168e-33,6.49719912738259e-31
"BnaCnng19120D",-9.51345488674148,2.45214998954296,144.173664356435,3.25553140469461e-33,7.63199225321311e-31
"BnaCnng03150D",7.64360663674331,3.17405199521216,143.991275136625,3.56860430434397e-33,8.33136388375313e-31
"BnaCnng02760D",6.9966316895562,3.11438503331303,143.736854516486,4.05624322830868e-33,9.43084896761251e-31
"BnaCnng25310D",7.25790325003405,2.59072686781782,143.574869586273,4.40088608229123e-33,1.01902156507086e-30
"BnaC02g26350D",-7.61848420297841,3.46913655897734,143.529875750173,4.50171045544715e-33,1.0381128053545e-30
"BnaC08g20420D",6.66651243586331,3.89400107919057,143.506605464042,4.5547586672037e-33,1.04607624056778e-30
"BnaA07g26160D",-9.78221744687681,2.23993393249546,143.385039817913,4.84222047880568e-33,1.10759422109945e-30
